Wetland,Vegetation,Collection Date,Depth (m),Percent FullBy DepthReading,2d Area(Surface Area m2),Percentof Total2d Area,3d Area(Basin Surface Area m2),Percentof Total3d Area,Volume (m3),Percentof TotalVolume
W42,Marsh,5/25/22,0.96,61.5385,14957.0149,57.8598,14964.8097,57.8494,5950.4024,32.6575
W42,Marsh,6/8/22,0.84,53.8462,12784.7548,49.4566,12790.7671,49.4452,4285.7573,23.5214
W42,Marsh,6/21/22,0.68,43.5897,9642.4024,37.3007,9646.2024,37.2893,2498.3911,13.7119
W42,Marsh,7/6/22,0.6,38.4615,8242.0197,31.8835,8244.779,31.8718,1782.9234,9.7852
W42,Marsh,7/19/22,0.6,38.4615,8242.0197,31.8835,8244.779,31.8718,1782.9234,9.7852
W42,Marsh,8/2/22,0.41,26.2821,4598.9351,17.7905,4599.9781,17.7821,574.7448,3.1544
W42,Marsh,8/16/22,0.36,23.0769,3846.8663,14.8812,3847.5552,14.8735,364.0085,1.9978
W42,Marsh,8/30/22,0.48,30.7692,5819.014,22.5103,5820.5963,22.5007,938.211,5.1492
W42,Marsh,9/13/22,0.56,35.8974,7456.3203,28.8441,7458.5776,28.8326,1467.5107,8.0541
W42,Marsh,9/27/22,0.39,25,4286.3366,16.5813,4287.2347,16.5731,485.9183,2.6669
W42,Marsh,10/11/22,0.27,17.3077,1534.7151,5.9369,1534.9816,5.9338,100.1706,0.5498
W42,Marsh,10/25/22,0.24,15.3846,813.6842,3.1477,813.8889,3.1462,65.9272,0.3618
W42,Marsh,11/8/22,0.14,8.9744,292.5996,1.1319,292.6726,1.1314,18.6977,0.1026
W42,Marsh,11/22/22,0.28,17.9487,1862.175,7.2036,1862.4646,7.1997,117.1197,0.6428
W42,Marsh,12/5/22,0.3,19.2308,2548.5014,9.8586,2548.8389,9.853,161.2386,0.8849
W42,Marsh,12/19/22,0.3,19.2308,2548.5014,9.8586,2548.8389,9.853,161.2386,0.8849
W42,Marsh,1/4/23,0.28,17.9487,1862.175,7.2036,1862.4646,7.1997,117.1197,0.6428
W42,Marsh,1/18/23,0.31,19.8718,2888.9375,11.1756,2889.2994,11.1692,188.4273,1.0341
W42,Marsh,1/31/23,0.42,26.9231,4761.1328,18.418,4762.2499,18.4094,621.5419,3.4112
W42,Marsh,2/16/23,0.43,27.5641,4927.2575,19.0606,4928.4497,19.0519,669.9806,3.677
W42,Marsh,2/28/23,0.38,24.359,4135.927,15.9994,4136.7543,15.9914,443.8103,2.4358
W42,Marsh,3/14/23,0.35,22.4359,3708.2152,14.3449,3708.8365,14.3372,326.2363,1.7905
W42,Marsh,4/4/23,0.4,25.641,4440.6697,17.1783,4441.6397,17.17,529.5501,2.9063
W42,Marsh,4/17/23,0.29,18.5897,2206.2472,8.5347,2206.5607,8.5299,137.4633,0.7544
W42,Marsh,5/2/23,0.32,20.5128,3315.7787,12.8268,3316.2038,12.8194,220.9646,1.2127
W42,Marsh,5/16/23,0.25,16.0256,1010.3564,3.9085,1010.5804,3.9066,75.011,0.4117
W42,Marsh,5/30/23,0.33,21.1538,3442.6714,13.3176,3443.1608,13.3102,254.7536,1.3982
W42,Marsh,6/13/23,0.25,16.0256,1010.3564,3.9085,1010.5804,3.9066,75.011,0.4117
W42,Marsh,6/28/23,0.36,23.0769,3846.8663,14.8812,3847.5552,14.8735,364.0085,1.9978
W42,Marsh,7/11/23,0.25,16.0256,1010.3564,3.9085,1010.5804,3.9066,75.011,0.4117
W42,Marsh,7/25/23,0.38,24.359,4135.927,15.9994,4136.7543,15.9914,443.8103,2.4358
W42,Marsh,8/8/23,0.22,14.1026,591.7162,2.289,591.8871,2.2881,52.3823,0.2875
W42,Marsh,8/22/23,0,0,0,0,0,0,0,0
W42,Marsh,9/7/23,0,0,0,0,0,0,0,0
W42,Marsh,9/19/23,0,0,0,0,0,0,0,0
W42,Marsh,10/3/23,0,0,0,0,0,0,0,0
W42,Marsh,10/17/23,0,0,0,0,0,0,0,0
W42,Marsh,11/1/23,0,0,0,0,0,0,0,0
W42,Marsh,11/13/23,0,0,0,0,0,0,0,0
W42,Marsh,11/28/23,0,0,0,0,0,0,0,0
W42,Marsh,12/12/23,0.39,25,4286.3366,16.5813,4287.2347,16.5731,485.9183,2.6669
W46,Marsh,1/6/98,0.98,58.3333,74160.6909,65.4528,74165.7754,65.4468,16683.2278,20.2267
W46,Marsh,1/15/98,1.08,64.2857,80187.1585,70.7717,80193.6931,70.7661,24401.3131,29.5842
W46,Marsh,1/21/98,1.09,64.881,80787.7159,71.3017,80794.3985,71.2962,25206.1875,30.56
W46,Marsh,1/28/98,1.14,67.8571,83789.0203,73.9506,83796.4513,73.9453,29320.6162,35.5483
W46,Marsh,2/4/98,1.22,72.619,88248.7897,77.8867,88257.5703,77.882,36209.2338,43.9001
W46,Marsh,2/11/98,1.21,72.0238,87738.2235,77.4361,87746.8175,77.4313,35329.2984,42.8332
W46,Marsh,2/20/98,1.28,76.1905,91306.2712,80.5852,91316.1877,80.581,41595.9296,50.4309
W46,Marsh,2/25/98,1.3,77.381,92324.2387,81.4837,92334.5393,81.4797,43432.2343,52.6572
W46,Marsh,3/3/98,1.47,87.5,101763.662,89.8147,101777.378,89.8124,59903.3807,72.6269
W46,Marsh,3/25/98,1.43,85.119,99431.8117,87.7567,99444.6983,87.754,55878.3855,67.747
W46,Marsh,4/2/98,1.38,82.1429,96479.5564,85.1511,96491.4221,85.1479,50982.1139,61.8107
W46,Marsh,4/8/98,1.42,84.5238,98812.2988,87.2099,98824.9783,87.2071,54887.1771,66.5452
W46,Marsh,4/13/98,1.38,82.1429,96479.5564,85.1511,96491.4221,85.1479,50982.1139,61.8107
W46,Marsh,4/22/98,1.38,82.1429,96479.5564,85.1511,96491.4221,85.1479,50982.1139,61.8107
W46,Marsh,4/27/98,1.34,79.7619,94361.1509,83.2814,94372.2268,83.2778,47165.9372,57.184
W46,Marsh,5/6/98,1.31,77.9762,92833.3266,81.933,92843.8202,81.9291,44358.022,53.7797
W46,Marsh,5/12/98,1.28,76.1905,91306.2712,80.5852,91316.1877,80.581,41595.9296,50.4309
W46,Marsh,5/21/98,1.2,71.4286,87227.0882,76.985,87235.4966,76.9801,34454.4713,41.7726
W46,Marsh,5/27/98,1.14,67.8571,83789.0203,73.9506,83796.4513,73.9453,29320.6162,35.5483
W46,Marsh,6/1/98,1.13,67.2619,83188.9573,73.421,83196.2376,73.4157,28485.7263,34.5361
W46,Marsh,6/8/98,1.05,62.5,78385.2848,69.1814,78391.3783,69.1757,22022.726,26.7004
W46,Marsh,6/17/98,0.98,58.3333,74160.6909,65.4528,74165.7754,65.4468,16683.2278,20.2267
W46,Marsh,6/22/98,0.93,55.3571,70891.9766,62.5679,70896.3627,62.5618,13052.0886,15.8244
W46,Marsh,7/1/98,0.88,52.381,63638.8785,56.1665,63642.8581,56.161,9686.9622,11.7445
W46,Marsh,7/7/98,0.81,48.2143,51456.4966,45.4145,51460.0109,45.4104,5640.8143,6.8389
W46,Marsh,7/13/98,0.73,43.4524,34157.4768,30.1468,34160.5089,30.1446,2172.8595,2.6344
W46,Marsh,7/22/98,0.8,47.619,49483.4814,43.6732,49486.9325,43.6692,5136.0384,6.2269
W46,Marsh,7/30/98,0.81,48.2143,51456.4966,45.4145,51460.0109,45.4104,5640.8143,6.8389
W46,Marsh,8/5/98,0.81,48.2143,51456.4966,45.4145,51460.0109,45.4104,5640.8143,6.8389
W46,Marsh,8/12/98,0.73,43.4524,34157.4768,30.1468,34160.5089,30.1446,2172.8595,2.6344
W46,Marsh,8/19/98,0.71,42.2619,28703.8302,25.3335,28706.7526,25.332,1543.4083,1.8712
W46,Marsh,8/26/98,0.68,40.4762,14903.4531,13.1535,14906.2263,13.1538,816.9922,0.9905
W46,Marsh,9/2/98,0.48,28.5714,1033.3697,0.912,1035.1927,0.9135,156.3438,0.1896
W46,Marsh,9/9/98,0.83,49.4048,55225.5021,48.741,55229.1454,48.7364,6707.6586,8.1324
W46,Marsh,9/16/98,0.77,45.8333,43618.9647,38.4973,43622.2323,38.494,3740.6879,4.5352
W46,Marsh,9/23/98,0.72,42.8571,31505.86,27.8065,31508.8367,27.8047,1844.4046,2.2362
W46,Marsh,9/30/98,0.65,38.6905,5709.3094,5.0389,5711.9194,5.0404,535.4625,0.6492
W46,Marsh,10/9/98,0.91,54.1667,68044.9907,60.0552,68049.2014,60.0493,11662.5599,14.1397
W46,Marsh,10/13/98,0.87,51.7857,62102.3524,54.8104,62106.2629,54.805,9058.2062,10.9822
W46,Marsh,10/21/98,0.82,48.8095,53337.9368,47.0751,53341.5152,47.0707,6164.8636,7.4743
W46,Marsh,10/28/98,0.74,44.0476,36822.8069,32.4991,36825.8959,32.4966,2527.7051,3.0646
W46,Marsh,11/4/98,0.74,44.0476,36822.8069,32.4991,36825.8959,32.4966,2527.7051,3.0646
W46,Marsh,11/11/98,0.79,47.0238,47471.9351,41.8978,47475.3241,41.8941,4651.3092,5.6392
W46,Marsh,11/18/98,0.77,45.8333,43618.9647,38.4973,43622.2323,38.494,3740.6879,4.5352
W46,Marsh,11/23/98,0.75,44.6429,39383.6472,34.7593,39386.795,34.7565,2909.0101,3.5269
W46,Marsh,12/2/98,0.69,41.0714,22771.8571,20.098,22774.6771,20.0973,1026.9206,1.245
W46,Marsh,12/9/98,0.62,36.9048,3133.2116,2.7653,3135.672,2.767,415.3152,0.5035
W46,Marsh,12/16/98,0.55,32.7381,1724.3187,1.5219,1726.4492,1.5235,251.1377,0.3045
W46,Marsh,12/23/98,0.45,26.7857,827.7806,0.7306,829.4818,0.732,128.5623,0.1559
W46,Marsh,12/30/98,0.63,37.5,3423.8028,3.0218,3426.3116,3.0235,448.0383,0.5432
W46,Marsh,1/6/99,0.65,38.6905,5709.3094,5.0389,5711.9194,5.0404,535.4625,0.6492
W46,Marsh,1/20/99,0.7,41.6667,25863.9495,22.827,25866.8195,22.8259,1270.4367,1.5403
W46,Marsh,2/3/99,0.85,50.5952,58813.494,51.9077,58817.2694,51.9027,7848.5475,9.5156
W46,Marsh,2/17/99,0.79,47.0238,47471.9351,41.8978,47475.3241,41.8941,4651.3092,5.6392
W46,Marsh,3/3/99,0.8,47.619,49483.4814,43.6732,49486.9325,43.6692,5136.0384,6.2269
W46,Marsh,3/17/99,0.74,44.0476,36822.8069,32.4991,36825.8959,32.4966,2527.7051,3.0646
W46,Marsh,3/31/99,0.54,32.1429,1607.5053,1.4188,1609.5899,1.4204,234.4836,0.2843
W46,Marsh,4/14/99,0.17,10.119,118.8878,0.1049,118.9477,0.105,6.1051,0.0074
W46,Marsh,4/28/99,0,0,0,0,0,0,0,0
W46,Marsh,5/12/99,0,0,0,0,0,0,0,0
W46,Marsh,5/27/99,0,0,0,0,0,0,0,0
W46,Marsh,6/9/99,0,0,0,0,0,0,0,0
W46,Marsh,6/23/99,0,0,0,0,0,0,0,0
W46,Marsh,7/7/99,0,0,0,0,0,0,0,0
W46,Marsh,7/21/99,0.79,47.0238,47471.9351,41.8978,47475.3241,41.8941,4651.3092,5.6392
W46,Marsh,8/3/99,0.43,25.5952,717.0781,0.6329,718.7016,0.6342,113.1158,0.1371
W46,Marsh,8/19/99,0,0,0,0,0,0,0,0
W46,Marsh,8/30/99,0,0,0,0,0,0,0,0
W46,Marsh,9/15/99,0,0,0,0,0,0,0,0
W46,Marsh,9/29/99,0,0,0,0,0,0,0,0
W46,Marsh,10/13/99,0,0,0,0,0,0,0,0
W46,Marsh,10/28/99,0,0,0,0,0,0,0,0
W46,Marsh,11/10/99,0,0,0,0,0,0,0,0
W46,Marsh,11/23/99,0,0,0,0,0,0,0,0
W46,Marsh,12/9/99,0,0,0,0,0,0,0,0
W46,Marsh,12/22/99,0,0,0,0,0,0,0,0
W46,Marsh,1/5/00,0,0,0,0,0,0,0,0
W46,Marsh,1/20/00,0,0,0,0,0,0,0,0
W46,Marsh,2/2/00,0.18,10.7143,140.6875,0.1242,140.7604,0.1242,7.3988,0.009
W46,Marsh,2/13/00,0.44,26.1905,771.3218,0.6808,772.9838,0.6821,120.5718,0.1462
W46,Marsh,3/2/00,0.29,17.2619,375.5265,0.3314,376.2317,0.332,39.6282,0.048
W46,Marsh,3/15/00,0.31,18.4524,411.0541,0.3628,411.8835,0.3635,47.4885,0.0576
W46,Marsh,3/30/00,0.54,32.1429,1607.5053,1.4188,1609.5899,1.4204,234.4836,0.2843
W46,Marsh,4/12/00,0.38,22.619,563.6767,0.4975,564.9605,0.4985,81.312,0.0986
W46,Marsh,4/28/00,0.24,14.2857,298.1246,0.2631,298.5311,0.2634,22.8351,0.0277
W46,Marsh,5/10/00,0,0,0,0,0,0,0,0
W46,Marsh,5/24/00,0,0,0,0,0,0,0,0
W46,Marsh,7/5/00,0,0,0,0,0,0,0,0
W46,Marsh,7/19/00,0,0,0,0,0,0,0,0
W46,Marsh,8/3/00,0.24,14.2857,298.1246,0.2631,298.5311,0.2634,22.8351,0.0277
W46,Marsh,8/16/00,0,0,0,0,0,0,0,0
W46,Marsh,8/30/00,0,0,0,0,0,0,0,0
W46,Marsh,9/13/00,0,0,0,0,0,0,0,0
W46,Marsh,9/25/00,0.11,6.5476,43.0031,0.038,43.0228,0.038,1.5768,0.0019
W46,Marsh,10/12/00,0,0,0,0,0,0,0,0
W46,Marsh,10/24/00,0,0,0,0,0,0,0,0
W46,Marsh,11/8/00,0,0,0,0,0,0,0,0
W46,Marsh,11/22/00,0.33,19.6429,449.9058,0.3971,450.862,0.3979,56.0926,0.068
W46,Marsh,12/7/00,0.3,17.8571,392.8748,0.3467,393.6418,0.3474,43.4696,0.0527
W46,Marsh,12/20/00,0.25,14.881,312.7425,0.276,313.2073,0.2764,25.8891,0.0314
W46,Marsh,1/3/01,0.39,23.2143,590.3496,0.521,591.7005,0.5221,87.0809,0.1056
W46,Marsh,1/18/01,0.25,14.881,312.7425,0.276,313.2073,0.2764,25.8891,0.0314
W46,Marsh,1/31/01,0.22,13.0952,270.0909,0.2384,270.3831,0.2386,17.1556,0.0208
W46,Marsh,2/14/01,0.18,10.7143,140.6875,0.1242,140.7604,0.1242,7.3988,0.009
W46,Marsh,2/28/01,0,0,0,0,0,0,0,0
W46,Marsh,3/5/01,0.49,29.1667,1113.9703,0.9832,1115.8353,0.9847,167.0754,0.2026
W46,Marsh,3/16/01,0.77,45.8333,43618.9647,38.4973,43622.2323,38.494,3740.6879,4.5352
W46,Marsh,4/10/01,0.97,57.7381,73549.074,64.913,73554.0172,64.907,15944.6768,19.3313
W46,Marsh,4/25/01,0.9,53.5714,66590.0645,58.7712,66594.194,58.7654,10989.3737,13.3235
W46,Marsh,5/9/01,0.7,41.6667,25863.9495,22.827,25866.8195,22.8259,1270.4367,1.5403
W46,Marsh,6/8/01,0.44,26.1905,771.3218,0.6808,772.9838,0.6821,120.5718,0.1462
W46,Marsh,6/22/01,0.8,47.619,49483.4814,43.6732,49486.9325,43.6692,5136.0384,6.2269
W46,Marsh,7/5/01,0.72,42.8571,31505.86,27.8065,31508.8367,27.8047,1844.4046,2.2362
W46,Marsh,7/18/01,0,0,0,0,0,0,0,0
W46,Marsh,8/3/01,0,0,0,0,0,0,0,0
W46,Marsh,8/15/01,0,0,0,0,0,0,0,0
W46,Marsh,8/29/01,0,0,0,0,0,0,0,0
W46,Marsh,9/11/01,0,0,0,0,0,0,0,0
W46,Marsh,9/26/01,0,0,0,0,0,0,0,0
W46,Marsh,10/11/01,0,0,0,0,0,0,0,0
W46,Marsh,1/4/02,0,0,0,0,0,0,0,0
W46,Marsh,1/16/02,0,0,0,0,0,0,0,0
W46,Marsh,2/1/02,0,0,0,0,0,0,0,0
W46,Marsh,2/15/02,0,0,0,0,0,0,0,0
W46,Marsh,2/26/02,0,0,0,0,0,0,0,0
W46,Marsh,3/13/02,0.56,33.3333,1860.1967,1.6418,1862.3734,1.6434,269.0242,0.3262
W46,Marsh,3/27/02,0.46,27.381,890.2748,0.7857,892.016,0.7872,137.1476,0.1663
W46,Marsh,4/8/02,0.37,22.0238,538.4135,0.4752,539.6308,0.4762,75.8027,0.0919
W46,Marsh,4/24/02,0.14,8.3333,72.7588,0.0642,72.793,0.0642,3.2796,0.004
W46,Marsh,5/9/02,0,0,0,0,0,0,0,0
W46,Marsh,5/25/02,0,0,0,0,0,0,0,0
W46,Marsh,6/19/02,0,0,0,0,0,0,0,0
W46,Marsh,7/17/02,0,0,0,0,0,0,0,0
W46,Marsh,7/31/02,0.27,16.0714,343.1806,0.3029,343.7641,0.3034,32.4457,0.0393
W46,Marsh,8/14/02,0,0,0,0,0,0,0,0
W46,Marsh,8/28/02,0,0,0,0,0,0,0,0
W46,Marsh,9/10/02,0,0,0,0,0,0,0,0
W46,Marsh,9/26/02,0.73,43.4524,34157.4768,30.1468,34160.5089,30.1446,2172.8595,2.6344
W46,Marsh,10/16/02,0.52,30.9524,1391.985,1.2285,1393.9797,1.2301,204.529,0.248
W46,Marsh,11/6/02,0.54,32.1429,1607.5053,1.4188,1609.5899,1.4204,234.4836,0.2843
W46,Marsh,11/21/02,0.83,49.4048,55225.5021,48.741,55229.1454,48.7364,6707.6586,8.1324
W46,Marsh,12/3/02,0.76,45.2381,41626.2592,36.7386,41629.467,36.7355,3314.2888,4.0182
W46,Marsh,12/18/02,0.75,44.6429,39383.6472,34.7593,39386.795,34.7565,2909.0101,3.5269
W46,Marsh,1/2/03,0.85,50.5952,58813.494,51.9077,58817.2694,51.9027,7848.5475,9.5156
W46,Marsh,1/13/03,0.81,48.2143,51456.4966,45.4145,51460.0109,45.4104,5640.8143,6.8389
W46,Marsh,2/5/03,0.69,41.0714,22771.8571,20.098,22774.6771,20.0973,1026.9206,1.245
W46,Marsh,2/17/03,0.79,47.0238,47471.9351,41.8978,47475.3241,41.8941,4651.3092,5.6392
W46,Marsh,3/5/03,0.93,55.3571,70891.9766,62.5679,70896.3627,62.5618,13052.0886,15.8244
W46,Marsh,3/18/03,0.97,57.7381,73549.074,64.913,73554.0172,64.907,15944.6768,19.3313
W46,Marsh,4/1/03,1,59.5238,75375.9595,66.5254,75381.3289,66.5195,18178.612,22.0397
W46,Marsh,4/10/03,1,59.5238,75375.9595,66.5254,75381.3289,66.5195,18178.612,22.0397
W46,Marsh,5/5/03,1.06,63.0952,78985.9287,69.7115,78992.1687,69.7058,22809.5821,27.6543
W46,Marsh,5/15/03,1.02,60.7143,76582.3029,67.5901,76587.9601,67.5843,19698.2039,23.8821
W46,Marsh,5/28/03,1,59.5238,75375.9595,66.5254,75381.3289,66.5195,18178.612,22.0397
W46,Marsh,6/10/03,1,59.5238,75375.9595,66.5254,75381.3289,66.5195,18178.612,22.0397
W46,Marsh,6/26/03,0.98,58.3333,74160.6909,65.4528,74165.7754,65.4468,16683.2278,20.2267
W46,Marsh,7/8/03,1.1,65.4762,81388.1747,71.8317,81395.0059,71.8262,26017.067,31.5431
W46,Marsh,7/21/03,0.95,56.5476,72317.415,63.826,72322.0778,63.8199,14485.9908,17.5628
W46,Marsh,8/6/03,1,59.5238,75375.9595,66.5254,75381.3289,66.5195,18178.612,22.0397
W46,Marsh,8/20/03,1.09,64.881,80787.7159,71.3017,80794.3985,71.2962,25206.1875,30.56
W46,Marsh,9/3/03,1,59.5238,75375.9595,66.5254,75381.3289,66.5195,18178.612,22.0397
W46,Marsh,9/17/03,0.95,56.5476,72317.415,63.826,72322.0778,63.8199,14485.9908,17.5628
W46,Marsh,9/29/03,0.9,53.5714,66590.0645,58.7712,66594.194,58.7654,10989.3737,13.3235
W46,Marsh,10/15/03,0.96,57.1429,72934.802,64.3709,72939.6046,64.3648,15212.2552,18.4433
W46,Marsh,10/29/03,0.96,57.1429,72934.802,64.3709,72939.6046,64.3648,15212.2552,18.4433
W46,Marsh,11/12/03,0.87,51.7857,62102.3524,54.8104,62106.2629,54.805,9058.2062,10.9822
W46,Marsh,11/24/03,0.89,52.9762,65122.7518,57.4761,65126.8043,57.4705,10330.7995,12.5251
W46,Marsh,12/12/03,0.85,50.5952,58813.494,51.9077,58817.2694,51.9027,7848.5475,9.5156
W46,Marsh,12/23/03,0.85,50.5952,58813.494,51.9077,58817.2694,51.9027,7848.5475,9.5156
W46,Marsh,1/8/04,0.82,48.8095,53337.9368,47.0751,53341.5152,47.0707,6164.8636,7.4743
W46,Marsh,1/21/04,0.77,45.8333,43618.9647,38.4973,43622.2323,38.494,3740.6879,4.5352
W46,Marsh,2/4/04,0.89,52.9762,65122.7518,57.4761,65126.8043,57.4705,10330.7995,12.5251
W46,Marsh,2/18/04,0.95,56.5476,72317.415,63.826,72322.0778,63.8199,14485.9908,17.5628
W46,Marsh,3/3/04,1,59.5238,75375.9595,66.5254,75381.3289,66.5195,18178.612,22.0397
W46,Marsh,3/17/04,0.97,57.7381,73549.074,64.913,73554.0172,64.907,15944.6768,19.3313
W46,Marsh,3/31/04,0.89,52.9762,65122.7518,57.4761,65126.8043,57.4705,10330.7995,12.5251
W46,Marsh,4/19/04,0.8,47.619,49483.4814,43.6732,49486.9325,43.6692,5136.0384,6.2269
W46,Marsh,4/28/04,0.75,44.6429,39383.6472,34.7593,39386.795,34.7565,2909.0101,3.5269
W46,Marsh,5/13/04,0.8,47.619,49483.4814,43.6732,49486.9325,43.6692,5136.0384,6.2269
W46,Marsh,5/27/04,0.6,35.7143,2631.106,2.3222,2633.4704,2.3239,357.8003,0.4338
W46,Marsh,6/9/04,0.52,30.9524,1391.985,1.2285,1393.9797,1.2301,204.529,0.248
W46,Marsh,6/23/04,0.49,29.1667,1113.9703,0.9832,1115.8353,0.9847,167.0754,0.2026
W46,Marsh,7/7/04,0.47,27.9762,958.8046,0.8462,960.5863,0.8477,146.3879,0.1775
W46,Marsh,7/21/04,0.39,23.2143,590.3496,0.521,591.7005,0.5221,87.0809,0.1056
W46,Marsh,8/2/04,0,0,0,0,0,0,0,0
W46,Marsh,8/17/04,0,0,0,0,0,0,0,0
W46,Marsh,9/4/04,0,0,0,0,0,0,0,0
W46,Marsh,9/13/04,0,0,0,0,0,0,0,0
W46,Marsh,9/28/04,0.32,19.0476,430.0644,0.3796,430.9569,0.3803,51.6934,0.0627
W46,Marsh,10/11/04,0.28,16.6667,359.0091,0.3169,359.6531,0.3174,35.9563,0.0436
W46,Marsh,10/25/04,0.25,14.881,312.7425,0.276,313.2073,0.2764,25.8891,0.0314
W46,Marsh,11/10/04,0,0,0,0,0,0,0,0
W46,Marsh,11/22/04,0.47,27.9762,958.8046,0.8462,960.5863,0.8477,146.3879,0.1775
W46,Marsh,12/8/04,0.8,47.619,49483.4814,43.6732,49486.9325,43.6692,5136.0384,6.2269
W46,Marsh,12/20/04,0.75,44.6429,39383.6472,34.7593,39386.795,34.7565,2909.0101,3.5269
W46,Marsh,1/4/05,0.77,45.8333,43618.9647,38.4973,43622.2323,38.494,3740.6879,4.5352
W46,Marsh,1/18/05,0.8,47.619,49483.4814,43.6732,49486.9325,43.6692,5136.0384,6.2269
W46,Marsh,2/3/05,0.8,47.619,49483.4814,43.6732,49486.9325,43.6692,5136.0384,6.2269
W46,Marsh,2/15/05,0.78,46.4286,45523.9619,40.1786,45527.2897,40.1751,4186.3704,5.0756
W46,Marsh,3/2/05,0.78,46.4286,45523.9619,40.1786,45527.2897,40.1751,4186.3704,5.0756
W46,Marsh,3/16/05,0.79,47.0238,47471.9351,41.8978,47475.3241,41.8941,4651.3092,5.6392
W46,Marsh,3/30/05,1.02,60.7143,76582.3029,67.5901,76587.9601,67.5843,19698.2039,23.8821
W46,Marsh,4/19/05,1.27,75.5952,90797.2339,80.1359,90806.9592,80.1317,40685.4119,49.327
W46,Marsh,4/27/05,1.27,75.5952,90797.2339,80.1359,90806.9592,80.1317,40685.4119,49.327
W46,Marsh,5/25/05,1.27,75.5952,90797.2339,80.1359,90806.9592,80.1317,40685.4119,49.327
W46,Marsh,6/6/05,1.25,74.4048,89778.643,79.237,89787.9881,79.2325,38879.6519,47.1377
W46,Marsh,6/21/05,1.25,74.4048,89778.643,79.237,89787.9881,79.2325,38879.6519,47.1377
W46,Marsh,7/5/05,1.2,71.4286,87227.0882,76.985,87235.4966,76.9801,34454.4713,41.7726
W46,Marsh,7/19/05,1.29,76.7857,91815.2262,81.0344,91825.3344,81.0303,42511.537,51.541
W46,Marsh,8/2/05,1.3,77.381,92324.2387,81.4837,92334.5393,81.4797,43432.2343,52.6572
W46,Marsh,8/15/05,1.37,81.5476,95931.7429,84.6676,95943.4088,84.6643,50020.0682,60.6443
W46,Marsh,8/30/05,1.32,78.5714,93342.5067,82.3824,93353.1938,82.3786,45288.9011,54.9083
W46,Marsh,9/12/05,1.23,73.2143,88759.035,78.3371,88768.0029,78.3324,37094.2732,44.9731
W46,Marsh,9/26/05,1.14,67.8571,83789.0203,73.9506,83796.4513,73.9453,29320.6162,35.5483
W46,Marsh,10/11/05,1.09,64.881,80787.7159,71.3017,80794.3985,71.2962,25206.1875,30.56
W46,Marsh,10/24/05,1.01,60.119,75979.7995,67.0584,75985.3125,67.0525,18935.3924,22.9573
W46,Marsh,11/11/05,0.94,55.9524,71695.9564,63.2775,71700.4803,63.2714,13765.9205,16.6898
W46,Marsh,11/22/05,0.89,52.9762,65122.7518,57.4761,65126.8043,57.4705,10330.7995,12.5251
W46,Marsh,12/7/05,0.93,55.3571,70891.9766,62.5679,70896.3627,62.5618,13052.0886,15.8244
W46,Marsh,12/19/05,0.95,56.5476,72317.415,63.826,72322.0778,63.8199,14485.9908,17.5628
W46,Marsh,1/4/06,1.05,62.5,78385.2848,69.1814,78391.3783,69.1757,22022.726,26.7004
W46,Marsh,1/18/06,1.06,63.0952,78985.9287,69.7115,78992.1687,69.7058,22809.5821,27.6543
W46,Marsh,2/1/06,1.04,61.9048,77784.5772,68.6512,77790.5248,68.6455,21241.8766,25.7537
W46,Marsh,2/15/06,1.1,65.4762,81388.1747,71.8317,81395.0059,71.8262,26017.067,31.5431
W46,Marsh,3/1/06,1.1,65.4762,81388.1747,71.8317,81395.0059,71.8262,26017.067,31.5431
W46,Marsh,3/14/06,1.05,62.5,78385.2848,69.1814,78391.3783,69.1757,22022.726,26.7004
W46,Marsh,3/27/06,0.97,57.7381,73549.074,64.913,73554.0172,64.907,15944.6768,19.3313
W46,Marsh,4/11/06,0.9,53.5714,66590.0645,58.7712,66594.194,58.7654,10989.3737,13.3235
W46,Marsh,4/25/06,0.8,47.619,49483.4814,43.6732,49486.9325,43.6692,5136.0384,6.2269
W46,Marsh,5/8/06,0.79,47.0238,47471.9351,41.8978,47475.3241,41.8941,4651.3092,5.6392
W46,Marsh,5/23/06,0.73,43.4524,34157.4768,30.1468,34160.5089,30.1446,2172.8595,2.6344
W46,Marsh,6/5/06,0.52,30.9524,1391.985,1.2285,1393.9797,1.2301,204.529,0.248
W46,Marsh,6/21/06,0.09,5.3571,28.7872,0.0254,28.8004,0.0254,0.8636,0.001
W46,Marsh,7/4/06,0,0,0,0,0,0,0,0
W46,Marsh,7/18/06,0,0,0,0,0,0,0,0
W46,Marsh,8/1/06,0,0,0,0,0,0,0,0
W46,Marsh,8/15/06,0,0,0,0,0,0,0,0
W46,Marsh,8/30/06,0,0,0,0,0,0,0,0
W46,Marsh,9/14/06,0,0,0,0,0,0,0,0
W46,Marsh,9/26/06,0,0,0,0,0,0,0,0
W46,Marsh,10/11/06,0,0,0,0,0,0,0,0
W46,Marsh,10/25/06,0,0,0,0,0,0,0,0
W46,Marsh,11/8/06,0,0,0,0,0,0,0,0
W46,Marsh,11/22/06,0.38,22.619,563.6767,0.4975,564.9605,0.4985,81.312,0.0986
W46,Marsh,12/6/06,0.25,14.881,312.7425,0.276,313.2073,0.2764,25.8891,0.0314
W46,Marsh,12/18/06,0,0,0,0,0,0,0,0
